[2023-02-20T03:24:32.894708+01:00] Akmalmp\BelajarPhpMvc\HandlerTest.DEBUG: This is debug [] []
[2023-02-20T06:40:45.896622+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8217 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896682+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8218 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896742+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8219 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896801+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8220 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896859+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8221 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896919+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8222 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.896978+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8223 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897037+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8224 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897096+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8225 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897155+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8226 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897214+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8227 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897272+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8228 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897330+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8229 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897389+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8230 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897534+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8231 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897589+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8232 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897637+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8233 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897683+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8234 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897730+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8235 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897777+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8236 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897852+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8237 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897898+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8238 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897944+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8239 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.897990+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8240 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898036+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8241 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898082+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8242 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898128+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8243 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898174+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8244 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898220+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8245 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898266+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8246 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898311+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8247 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898357+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8248 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898406+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8249 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898453+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8250 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898500+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8251 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898546+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8252 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898593+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8253 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898640+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8254 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898686+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8255 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898732+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8256 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898778+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8257 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898825+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8258 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898871+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8259 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898918+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8260 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.898964+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8261 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899010+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8262 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899057+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8263 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899103+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8264 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899149+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8265 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899195+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8266 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899244+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8267 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899290+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8268 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899337+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8269 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899383+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8270 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.899429+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8271 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901029+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8272 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901126+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8273 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901193+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8274 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901256+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8275 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901317+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8276 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901378+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8277 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901438+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8278 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901500+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8279 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901560+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8280 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901620+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8281 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901679+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8282 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901738+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8283 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901797+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8284 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901856+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8285 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901919+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8286 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.901980+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8287 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902040+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8288 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902099+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8289 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902158+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8290 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902217+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8291 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902276+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8292 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902335+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8293 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902394+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8294 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902453+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8295 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902575+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8296 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902638+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8297 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902697+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8298 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902756+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8299 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902815+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8300 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902877+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8301 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902937+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8302 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.902997+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8303 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.903059+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8304 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.903119+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8305 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.903179+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8306 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904010+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8307 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904103+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8308 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904171+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8309 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904233+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8310 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904303+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8311 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904364+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8312 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.904424+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-8313 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
